sample_name	cheese_outcome	collection_device	collection_timestamp	description	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	geo_loc_name	inoculum_species	latitude	latitude_units	longitude	longitude_units	physical_specimen_location	physical_specimen_remaining	pma	qiita_study_id	sample_type	scientific_name	taxon_id
12366.2286	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2289	slits	centrifuge_tube	2015-08-11	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2290	slits	centrifuge_tube	2015-08-11	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2293	slits	centrifuge_tube	2015-08-12	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2294	slits	centrifuge_tube	2015-08-12	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2297	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2298	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2301	slits	centrifuge_tube	2015-08-12	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2302	slits	centrifuge_tube	2015-08-12	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2305	slits	centrifuge_tube	2015-08-11	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2306	slits	centrifuge_tube	2015-08-11	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2309	slits	centrifuge_tube	2015-08-11	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2310	slits	centrifuge_tube	2015-08-11	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2313	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2314	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2317	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2318	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2321	slits	centrifuge_tube	2015-08-11	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2322	slits	centrifuge_tube	2015-08-11	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2325	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2326	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2329	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2330	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2333	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2334	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2337	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2338	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2341	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2342	slits	centrifuge_tube	2015-08-11	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2345	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2346	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2349	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2350	slits	centrifuge_tube	2015-08-11	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2353	slits	centrifuge_tube	2015-07-15	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2354	slits	centrifuge_tube	2015-07-15	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2357	slits	centrifuge_tube	2015-07-15	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2358	slits	centrifuge_tube	2015-07-15	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2361	slits	centrifuge_tube	2015-08-11	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_0D	food metagenome	870726
12366.2362	slits	centrifuge_tube	2015-08-11	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_0D	food metagenome	870726
12366.2365	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2366	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2369	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2370	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2373	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2374	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2377	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2378	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2381	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2382	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2385	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2386	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2389	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2390	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2393	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2394	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2397	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2398	slits	centrifuge_tube	2015-08-18	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2401	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2402	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2405	slits	centrifuge_tube	2015-08-19	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2406	slits	centrifuge_tube	2015-08-19	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2409	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2410	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2413	slits	centrifuge_tube	2015-08-19	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2414	slits	centrifuge_tube	2015-08-19	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2417	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_milk	food metagenome	870726
12366.2418	slits	centrifuge_tube	2015-08-18	HTST_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_milk	food metagenome	870726
12366.2421	slits	centrifuge_tube	2015-08-18	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2422	slits	centrifuge_tube	2015-08-18	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2425	slits	centrifuge_tube	2015-08-18	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2426	slits	centrifuge_tube	2015-08-18	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2429	slits	centrifuge_tube	2015-08-18	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2430	slits	centrifuge_tube	2015-08-18	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2433	slits	centrifuge_tube	2015-08-18	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Raw_milk	food metagenome	870726
12366.2434	slits	centrifuge_tube	2015-08-18	Raw_milk	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Raw_milk	food metagenome	870726
12366.2437	slits	centrifuge_tube	2015-08-18	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_0D	food metagenome	870726
12366.2438	slits	centrifuge_tube	2015-08-18	Cheese_0D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_0D	food metagenome	870726
12366.2441	no_slits	centrifuge_tube	2015-07-20	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	Cheese_30D	food metagenome	870726
12366.2442	no_slits	centrifuge_tube	2015-07-20	Cheese_30D	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	Cheese_30D	food metagenome	870726
12366.2445	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2446	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2449	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2450	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2453	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2454	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2457	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2458	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
12366.2461	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	Y	12366	HTST_feed	food metagenome	870726
12366.2462	no_slits	centrifuge_tube	2015-08-25	HTST_feed	TRUE	16	meters	free-living	Non-saline	Surface (non-saline)	urban biome	research facility	cheese product	misc environment	USA:CA:Davis	not applicable	38.545	Decimal degrees	-121.741	Decimal degrees	UC Davis	FALSE	N	12366	HTST_feed	food metagenome	870726
